RUN	Http2Test	http2test	1541810683987	 	3.0.0
REQUEST	1811		request_2	1541810730828	1541810730835	OK	 
REQUEST	1811		jquery.js?ver=1.12.4	1541810730793	1541810730838	OK	 
REQUEST	1811		skip-link-focus-fix.js?ver=1.0	1541810730793	1541810730840	OK	 
REQUEST	1812		style.css?ver=4.9.8	1541810730832	1541810730841	OK	 
REQUEST	1811		header.jpg	1541810730793	1541810730843	OK	 
USER	HighLoadCMS	2020	START	1541810730846	1541810730846
REQUEST	1811		global.js?ver=1.0	1541810730793	1541810730848	OK	 
USER	HighLoadCMS	1811	END	1541810726205	1541810730848
REQUEST	1812		jquery.scrollTo.js?ver=2.1.2	1541810730841	1541810730847	OK	 
REQUEST	1812		wp-embed.min.js?ver=4.9.8	1541810730848	1541810730855	OK	 
REQUEST	1812		jquery.js?ver=1.12.4	1541810730832	1541810730857	OK	 
REQUEST	1812		jquery-migrate.min.js?ver=1.4.1	1541810730832	1541810730862	OK	 
REQUEST	1812		request_1	1541810730856	1541810730862	OK	 
REQUEST	1812		skip-link-focus-fix.js?ver=1.0	1541810730832	1541810730862	OK	 
REQUEST	1812		request_2	1541810730857	1541810730862	OK	 
REQUEST	1812		global.js?ver=1.0	1541810730832	1541810730863	OK	 
REQUEST	1812		header.jpg	1541810730832	1541810730865	OK	 
REQUEST	1812		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730830	1541810730865	OK	 
USER	HighLoadCMS	2021	START	1541810730865	1541810730865
USER	HighLoadCMS	1812	END	1541810726225	1541810730866
REQUEST	2021		request_0	1541810730865	1541810730869	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2021	END	1541810730865	1541810730869
REQUEST	1816		request_0 Redirect 1	1541810728644	1541810730895	OK	 
USER	HighLoadCMS	2022	START	1541810730895	1541810730895
REQUEST	1813		request_0 Redirect 1	1541810728640	1541810730897	OK	 
REQUEST	1813		style.css?ver=4.9.8	1541810730898	1541810730901	OK	 
REQUEST	1816		style.css?ver=4.9.8	1541810730898	1541810730903	OK	 
REQUEST	1813		jquery.scrollTo.js?ver=2.1.2	1541810730902	1541810730909	OK	 
REQUEST	1816		jquery.scrollTo.js?ver=2.1.2	1541810730904	1541810730910	OK	 
USER	HighLoadCMS	2023	START	1541810730916	1541810730916
REQUEST	1816		wp-embed.min.js?ver=4.9.8	1541810730910	1541810730918	OK	 
REQUEST	1813		wp-embed.min.js?ver=4.9.8	1541810730909	1541810730918	OK	 
REQUEST	1813		global.js?ver=1.0	1541810730898	1541810730918	OK	 
REQUEST	1813		jquery-migrate.min.js?ver=1.4.1	1541810730898	1541810730919	OK	 
REQUEST	1813		jquery.js?ver=1.12.4	1541810730898	1541810730921	OK	 
REQUEST	1813		header.jpg	1541810730898	1541810730921	OK	 
REQUEST	1813		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730898	1541810730923	OK	 
REQUEST	1816		request_1	1541810730918	1541810730928	OK	 
REQUEST	1813		skip-link-focus-fix.js?ver=1.0	1541810730898	1541810730928	OK	 
REQUEST	1813		request_1	1541810730918	1541810730928	OK	 
REQUEST	1813		request_2	1541810730918	1541810730928	OK	 
USER	HighLoadCMS	1813	END	1541810726246	1541810730929
REQUEST	1816		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730898	1541810730930	OK	 
REQUEST	1816		jquery-migrate.min.js?ver=1.4.1	1541810730898	1541810730931	OK	 
REQUEST	1816		jquery.js?ver=1.12.4	1541810730898	1541810730933	OK	 
USER	HighLoadCMS	2024	START	1541810730936	1541810730936
REQUEST	1815		request_0 Redirect 1	1541810728646	1541810730936	OK	 
REQUEST	1816		request_2	1541810730928	1541810730939	OK	 
REQUEST	1817		request_0 Redirect 1	1541810728646	1541810730940	OK	 
REQUEST	1816		header.jpg	1541810730899	1541810730942	OK	 
REQUEST	1816		skip-link-focus-fix.js?ver=1.0	1541810730899	1541810730944	OK	 
REQUEST	1815		style.css?ver=4.9.8	1541810730937	1541810730946	OK	 
REQUEST	1816		global.js?ver=1.0	1541810730899	1541810730947	OK	 
USER	HighLoadCMS	1816	END	1541810726316	1541810730947
REQUEST	1817		style.css?ver=4.9.8	1541810730941	1541810730950	OK	 
REQUEST	1815		jquery.scrollTo.js?ver=2.1.2	1541810730946	1541810730953	OK	 
USER	HighLoadCMS	2025	START	1541810730955	1541810730955
REQUEST	1818		request_0 Redirect 1	1541810728699	1541810730957	OK	 
REQUEST	1817		jquery.scrollTo.js?ver=2.1.2	1541810730950	1541810730959	OK	 
REQUEST	1815		wp-embed.min.js?ver=4.9.8	1541810730953	1541810730960	OK	 
REQUEST	1817		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730941	1541810730967	OK	 
REQUEST	1815		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730937	1541810730967	OK	 
REQUEST	1817		wp-embed.min.js?ver=4.9.8	1541810730959	1541810730967	OK	 
REQUEST	1818		style.css?ver=4.9.8	1541810730958	1541810730968	OK	 
REQUEST	1815		jquery-migrate.min.js?ver=1.4.1	1541810730937	1541810730969	OK	 
REQUEST	1815		request_1	1541810730960	1541810730969	OK	 
REQUEST	1815		jquery.js?ver=1.12.4	1541810730937	1541810730970	OK	 
REQUEST	1818		jquery.scrollTo.js?ver=2.1.2	1541810730968	1541810730975	OK	 
REQUEST	1815		header.jpg	1541810730937	1541810730975	OK	 
REQUEST	1817		request_1	1541810730967	1541810730975	OK	 
REQUEST	1815		skip-link-focus-fix.js?ver=1.0	1541810730937	1541810730975	OK	 
REQUEST	1815		request_2	1541810730969	1541810730975	OK	 
REQUEST	1815		global.js?ver=1.0	1541810730937	1541810730976	OK	 
USER	HighLoadCMS	1815	END	1541810726297	1541810730977
REQUEST	1925		request_0	1541810728736	1541810730979	OK	 
REQUEST	1818		wp-embed.min.js?ver=4.9.8	1541810730975	1541810730982	OK	 
REQUEST	1817		request_2	1541810730975	1541810730983	OK	 
REQUEST	1923		request_0	1541810728696	1541810730983	OK	 
REQUEST	1817		jquery.js?ver=1.12.4	1541810730941	1541810730984	OK	 
USER	HighLoadCMS	2026	START	1541810730986	1541810730986
REQUEST	1818		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810730958	1541810730987	OK	 
REQUEST	1818		request_1	1541810730982	1541810730988	OK	 
REQUEST	1817		skip-link-focus-fix.js?ver=1.0	1541810730941	1541810730991	OK	 
REQUEST	1818		request_2	1541810730988	1541810730993	OK	 
REQUEST	1817		header.jpg	1541810730941	1541810730993	OK	 
REQUEST	1817		jquery-migrate.min.js?ver=1.4.1	1541810730941	1541810731000	OK	 
REQUEST	1817		global.js?ver=1.0	1541810730941	1541810731004	OK	 
USER	HighLoadCMS	1817	END	1541810726335	1541810731005
USER	HighLoadCMS	2027	START	1541810731006	1541810731006
REQUEST	1926		request_0	1541810728756	1541810731014	OK	 
REQUEST	1818		jquery-migrate.min.js?ver=1.4.1	1541810730958	1541810731020	OK	 
REQUEST	1818		skip-link-focus-fix.js?ver=1.0	1541810730958	1541810731020	OK	 
REQUEST	1818		jquery.js?ver=1.12.4	1541810730958	1541810731020	OK	 
REQUEST	1818		global.js?ver=1.0	1541810730958	1541810731021	OK	 
REQUEST	2027		request_0	1541810731012	1541810731021	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2027	END	1541810731006	1541810731021
REQUEST	1818		header.jpg	1541810730958	1541810731021	OK	 
USER	HighLoadCMS	1818	END	1541810726355	1541810731023
USER	HighLoadCMS	2028	START	1541810731026	1541810731026
REQUEST	2028		request_0	1541810731026	1541810731030	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2028	END	1541810731026	1541810731030
REQUEST	1927		request_0	1541810728775	1541810731037	OK	 
USER	HighLoadCMS	2029	START	1541810731045	1541810731045
REQUEST	1820		request_0 Redirect 1	1541810728760	1541810731047	OK	 
REQUEST	1821		request_0 Redirect 1	1541810728767	1541810731051	OK	 
REQUEST	1820		style.css?ver=4.9.8	1541810731048	1541810731053	OK	 
REQUEST	1820		jquery.scrollTo.js?ver=2.1.2	1541810731053	1541810731057	OK	 
REQUEST	1821		style.css?ver=4.9.8	1541810731051	1541810731057	OK	 
REQUEST	1821		jquery.scrollTo.js?ver=2.1.2	1541810731058	1541810731064	OK	 
REQUEST	1820		wp-embed.min.js?ver=4.9.8	1541810731057	1541810731064	OK	 
USER	HighLoadCMS	2030	START	1541810731065	1541810731065
REQUEST	1820		jquery-migrate.min.js?ver=1.4.1	1541810731048	1541810731067	OK	 
REQUEST	1821		wp-embed.min.js?ver=4.9.8	1541810731064	1541810731067	OK	 
REQUEST	1820		jquery.js?ver=1.12.4	1541810731048	1541810731068	OK	 
REQUEST	1820		request_1	1541810731064	1541810731069	OK	 
REQUEST	1820		header.jpg	1541810731048	1541810731070	OK	 
REQUEST	1821		request_1	1541810731068	1541810731074	OK	 
REQUEST	1820		request_2	1541810731067	1541810731074	OK	 
REQUEST	1820		skip-link-focus-fix.js?ver=1.0	1541810731048	1541810731074	OK	 
REQUEST	1820		global.js?ver=1.0	1541810731048	1541810731075	OK	 
REQUEST	1821		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731051	1541810731077	OK	 
REQUEST	1820		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731048	1541810731081	OK	 
USER	HighLoadCMS	1820	END	1541810726405	1541810731081
REQUEST	1821		request_2	1541810731074	1541810731082	OK	 
REQUEST	1821		jquery.js?ver=1.12.4	1541810731052	1541810731085	OK	 
REQUEST	1821		header.jpg	1541810731052	1541810731087	OK	 
REQUEST	1821		jquery-migrate.min.js?ver=1.4.1	1541810731052	1541810731087	OK	 
REQUEST	1821		skip-link-focus-fix.js?ver=1.0	1541810731052	1541810731088	OK	 
REQUEST	1821		global.js?ver=1.0	1541810731052	1541810731088	OK	 
USER	HighLoadCMS	1821	END	1541810726425	1541810731088
REQUEST	1823		request_0 Redirect 1	1541810728800	1541810731095	OK	 
USER	HighLoadCMS	2031	START	1541810731096	1541810731096
REQUEST	1823		style.css?ver=4.9.8	1541810731096	1541810731098	OK	 
REQUEST	1823		jquery.scrollTo.js?ver=2.1.2	1541810731099	1541810731104	OK	 
REQUEST	1823		wp-embed.min.js?ver=4.9.8	1541810731104	1541810731110	OK	 
REQUEST	1823		jquery-migrate.min.js?ver=1.4.1	1541810731096	1541810731111	OK	 
REQUEST	1823		skip-link-focus-fix.js?ver=1.0	1541810731096	1541810731113	OK	 
REQUEST	1823		global.js?ver=1.0	1541810731096	1541810731113	OK	 
REQUEST	1823		request_1	1541810731110	1541810731114	OK	 
REQUEST	1823		request_2	1541810731111	1541810731114	OK	 
REQUEST	1823		jquery.js?ver=1.12.4	1541810731096	1541810731114	OK	 
USER	HighLoadCMS	2032	START	1541810731115	1541810731115
REQUEST	1823		header.jpg	1541810731096	1541810731116	OK	 
REQUEST	2032		request_0	1541810731115	1541810731119	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2032	END	1541810731115	1541810731119
REQUEST	1823		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731095	1541810731127	OK	 
USER	HighLoadCMS	1823	END	1541810726466	1541810731127
REQUEST	1824		request_0 Redirect 1	1541810728801	1541810731133	OK	 
USER	HighLoadCMS	2033	START	1541810731135	1541810731135
REQUEST	1824		style.css?ver=4.9.8	1541810731134	1541810731136	OK	 
REQUEST	1824		jquery.scrollTo.js?ver=2.1.2	1541810731137	1541810731144	OK	 
REQUEST	1824		wp-embed.min.js?ver=4.9.8	1541810731144	1541810731148	OK	 
REQUEST	1824		jquery-migrate.min.js?ver=1.4.1	1541810731134	1541810731148	OK	 
REQUEST	1824		global.js?ver=1.0	1541810731134	1541810731148	OK	 
REQUEST	1824		jquery.js?ver=1.12.4	1541810731134	1541810731150	OK	 
REQUEST	1824		header.jpg	1541810731134	1541810731151	OK	 
REQUEST	1824		skip-link-focus-fix.js?ver=1.0	1541810731134	1541810731151	OK	 
REQUEST	1824		request_2	1541810731148	1541810731151	OK	 
REQUEST	1824		request_1	1541810731148	1541810731151	OK	 
USER	HighLoadCMS	2034	START	1541810731156	1541810731156
REQUEST	1824		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731134	1541810731159	OK	 
USER	HighLoadCMS	1824	END	1541810726495	1541810731160
REQUEST	1825		request_0 Redirect 1	1541810728815	1541810731165	OK	 
REQUEST	1825		style.css?ver=4.9.8	1541810731166	1541810731168	OK	 
USER	HighLoadCMS	2035	START	1541810731176	1541810731176
REQUEST	1825		jquery.scrollTo.js?ver=2.1.2	1541810731168	1541810731176	OK	 
REQUEST	1825		wp-embed.min.js?ver=4.9.8	1541810731177	1541810731178	OK	 
REQUEST	1825		global.js?ver=1.0	1541810731166	1541810731179	OK	 
REQUEST	1825		jquery-migrate.min.js?ver=1.4.1	1541810731166	1541810731180	OK	 
REQUEST	1825		request_1	1541810731178	1541810731181	OK	 
REQUEST	1825		skip-link-focus-fix.js?ver=1.0	1541810731166	1541810731181	OK	 
REQUEST	1825		jquery.js?ver=1.12.4	1541810731166	1541810731181	OK	 
REQUEST	1825		request_2	1541810731179	1541810731181	OK	 
REQUEST	1825		header.jpg	1541810731166	1541810731181	OK	 
REQUEST	1826		request_0 Redirect 1	1541810728815	1541810731188	OK	 
REQUEST	1827		request_0 Redirect 1	1541810728816	1541810731191	OK	 
REQUEST	1826		style.css?ver=4.9.8	1541810731189	1541810731192	OK	 
REQUEST	2035		request_0	1541810731176	1541810731192	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2035	END	1541810731176	1541810731194
REQUEST	1826		jquery.scrollTo.js?ver=2.1.2	1541810731193	1541810731198	OK	 
REQUEST	1825		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731166	1541810731200	OK	 
USER	HighLoadCMS	1825	END	1541810726516	1541810731201
REQUEST	1827		style.css?ver=4.9.8	1541810731192	1541810731201	OK	 
REQUEST	1826		wp-embed.min.js?ver=4.9.8	1541810731198	1541810731205	OK	 
REQUEST	1826		jquery-migrate.min.js?ver=1.4.1	1541810731189	1541810731205	OK	 
USER	HighLoadCMS	2036	START	1541810731205	1541810731205
REQUEST	1826		skip-link-focus-fix.js?ver=1.0	1541810731189	1541810731206	OK	 
REQUEST	1827		jquery.scrollTo.js?ver=2.1.2	1541810731202	1541810731206	OK	 
REQUEST	1826		request_1	1541810731205	1541810731208	OK	 
REQUEST	1826		request_2	1541810731205	1541810731208	OK	 
REQUEST	1826		header.jpg	1541810731189	1541810731210	OK	 
REQUEST	1826		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731189	1541810731216	OK	 
REQUEST	1826		global.js?ver=1.0	1541810731189	1541810731216	OK	 
REQUEST	1827		wp-embed.min.js?ver=4.9.8	1541810731207	1541810731216	OK	 
REQUEST	1827		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731192	1541810731217	OK	 
REQUEST	1826		jquery.js?ver=1.12.4	1541810731189	1541810731221	OK	 
USER	HighLoadCMS	1826	END	1541810726536	1541810731221
REQUEST	1827		request_1	1541810731216	1541810731224	OK	 
USER	HighLoadCMS	2037	START	1541810731226	1541810731226
REQUEST	1827		jquery.js?ver=1.12.4	1541810731192	1541810731226	OK	 
REQUEST	1827		jquery-migrate.min.js?ver=1.4.1	1541810731192	1541810731227	OK	 
REQUEST	1827		skip-link-focus-fix.js?ver=1.0	1541810731192	1541810731227	OK	 
REQUEST	1827		request_2	1541810731224	1541810731227	OK	 
REQUEST	1827		global.js?ver=1.0	1541810731192	1541810731228	OK	 
REQUEST	1827		header.jpg	1541810731192	1541810731230	OK	 
USER	HighLoadCMS	1827	END	1541810726555	1541810731230
REQUEST	1829		request_0 Redirect 1	1541810728844	1541810731235	OK	 
REQUEST	1829		style.css?ver=4.9.8	1541810731235	1541810731238	OK	 
REQUEST	1829		jquery.scrollTo.js?ver=2.1.2	1541810731238	1541810731241	OK	 
USER	HighLoadCMS	2038	START	1541810731246	1541810731246
REQUEST	1829		wp-embed.min.js?ver=4.9.8	1541810731241	1541810731248	OK	 
REQUEST	1829		jquery.js?ver=1.12.4	1541810731235	1541810731250	OK	 
REQUEST	1829		jquery-migrate.min.js?ver=1.4.1	1541810731235	1541810731255	OK	 
REQUEST	1829		request_1	1541810731248	1541810731256	OK	 
REQUEST	1829		skip-link-focus-fix.js?ver=1.0	1541810731236	1541810731256	OK	 
REQUEST	1829		request_2	1541810731250	1541810731256	OK	 
REQUEST	1829		global.js?ver=1.0	1541810731236	1541810731257	OK	 
REQUEST	1829		header.jpg	1541810731236	1541810731257	OK	 
REQUEST	1932		request_0	1541810728896	1541810731258	OK	 
REQUEST	1829		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731235	1541810731260	OK	 
USER	HighLoadCMS	1829	END	1541810726606	1541810731260
USER	HighLoadCMS	2039	START	1541810731265	1541810731265
REQUEST	2039		request_0	1541810731265	1541810731269	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2039	END	1541810731265	1541810731269
REQUEST	1831		request_0 Redirect 1	1541810728857	1541810731280	OK	 
REQUEST	1831		style.css?ver=4.9.8	1541810731281	1541810731283	OK	 
REQUEST	1831		jquery.scrollTo.js?ver=2.1.2	1541810731284	1541810731286	OK	 
REQUEST	1831		wp-embed.min.js?ver=4.9.8	1541810731286	1541810731295	OK	 
USER	HighLoadCMS	2040	START	1541810731296	1541810731296
REQUEST	1831		jquery-migrate.min.js?ver=1.4.1	1541810731281	1541810731295	OK	 
REQUEST	1831		request_1	1541810731295	1541810731297	OK	 
REQUEST	1831		skip-link-focus-fix.js?ver=1.0	1541810731281	1541810731297	OK	 
REQUEST	1831		jquery.js?ver=1.12.4	1541810731281	1541810731297	OK	 
REQUEST	1831		request_2	1541810731296	1541810731298	OK	 
REQUEST	1831		global.js?ver=1.0	1541810731281	1541810731298	OK	 
REQUEST	1831		header.jpg	1541810731281	1541810731299	OK	 
REQUEST	1830		request_0 Redirect 1	1541810728858	1541810731304	OK	 
REQUEST	1832		request_0 Redirect 1	1541810728899	1541810731306	OK	 
REQUEST	1831		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731281	1541810731307	OK	 
USER	HighLoadCMS	1831	END	1541810726646	1541810731308
REQUEST	1830		style.css?ver=4.9.8	1541810731304	1541810731309	OK	 
REQUEST	1832		style.css?ver=4.9.8	1541810731307	1541810731315	OK	 
REQUEST	1830		jquery.scrollTo.js?ver=2.1.2	1541810731310	1541810731315	OK	 
USER	HighLoadCMS	2041	START	1541810731316	1541810731316
REQUEST	1832		jquery.scrollTo.js?ver=2.1.2	1541810731315	1541810731323	OK	 
REQUEST	1830		wp-embed.min.js?ver=4.9.8	1541810731315	1541810731325	OK	 
REQUEST	1830		jquery.js?ver=1.12.4	1541810731304	1541810731325	OK	 
REQUEST	1830		header.jpg	1541810731305	1541810731331	OK	 
REQUEST	1830		jquery-migrate.min.js?ver=1.4.1	1541810731305	1541810731331	OK	 
REQUEST	1832		wp-embed.min.js?ver=4.9.8	1541810731323	1541810731331	OK	 
REQUEST	1830		request_1	1541810731325	1541810731332	OK	 
REQUEST	1830		request_2	1541810731325	1541810731332	OK	 
REQUEST	1933		request_0	1541810728915	1541810731333	OK	 
REQUEST	1830		skip-link-focus-fix.js?ver=1.0	1541810731305	1541810731333	OK	 
REQUEST	1832		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731307	1541810731334	OK	 
REQUEST	1830		global.js?ver=1.0	1541810731305	1541810731334	OK	 
REQUEST	1832		request_1	1541810731331	1541810731335	OK	 
USER	HighLoadCMS	2042	START	1541810731335	1541810731335
REQUEST	1832		jquery-migrate.min.js?ver=1.4.1	1541810731307	1541810731337	OK	 
REQUEST	1830		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731304	1541810731338	OK	 
USER	HighLoadCMS	1830	END	1541810726625	1541810731338
REQUEST	1832		jquery.js?ver=1.12.4	1541810731307	1541810731339	OK	 
REQUEST	1832		request_2	1541810731335	1541810731344	OK	 
REQUEST	1832		skip-link-focus-fix.js?ver=1.0	1541810731307	1541810731347	OK	 
REQUEST	1832		global.js?ver=1.0	1541810731307	1541810731347	OK	 
REQUEST	1832		header.jpg	1541810731307	1541810731347	OK	 
USER	HighLoadCMS	1832	END	1541810726666	1541810731348
USER	HighLoadCMS	2043	START	1541810731355	1541810731355
REQUEST	2043		request_0	1541810731355	1541810731359	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2043	END	1541810731355	1541810731360
REQUEST	1834		request_0 Redirect 1	1541810728919	1541810731361	OK	 
REQUEST	1834		style.css?ver=4.9.8	1541810731362	1541810731364	OK	 
REQUEST	1834		jquery.scrollTo.js?ver=2.1.2	1541810731365	1541810731373	OK	 
REQUEST	1834		wp-embed.min.js?ver=4.9.8	1541810731373	1541810731375	OK	 
REQUEST	1834		jquery-migrate.min.js?ver=1.4.1	1541810731362	1541810731375	OK	 
USER	HighLoadCMS	2044	START	1541810731376	1541810731376
REQUEST	1834		skip-link-focus-fix.js?ver=1.0	1541810731362	1541810731375	OK	 
REQUEST	1834		global.js?ver=1.0	1541810731362	1541810731376	OK	 
REQUEST	1834		request_1	1541810731375	1541810731377	OK	 
REQUEST	1834		request_2	1541810731375	1541810731377	OK	 
REQUEST	1834		jquery.js?ver=1.12.4	1541810731362	1541810731378	OK	 
REQUEST	1834		header.jpg	1541810731362	1541810731378	OK	 
REQUEST	1935		request_0	1541810728956	1541810731382	OK	 
REQUEST	1834		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731362	1541810731386	OK	 
USER	HighLoadCMS	1834	END	1541810726715	1541810731387
REQUEST	1835		request_0 Redirect 1	1541810728950	1541810731405	OK	 
USER	HighLoadCMS	2045	START	1541810731406	1541810731406
REQUEST	1835		style.css?ver=4.9.8	1541810731406	1541810731409	OK	 
REQUEST	1835		jquery.scrollTo.js?ver=2.1.2	1541810731409	1541810731420	OK	 
REQUEST	1835		wp-embed.min.js?ver=4.9.8	1541810731420	1541810731422	OK	 
REQUEST	1835		jquery-migrate.min.js?ver=1.4.1	1541810731406	1541810731422	OK	 
REQUEST	1835		skip-link-focus-fix.js?ver=1.0	1541810731406	1541810731423	OK	 
REQUEST	1835		global.js?ver=1.0	1541810731406	1541810731423	OK	 
REQUEST	1835		request_2	1541810731422	1541810731424	OK	 
REQUEST	1835		request_1	1541810731422	1541810731424	OK	 
REQUEST	1835		jquery.js?ver=1.12.4	1541810731406	1541810731425	OK	 
REQUEST	1835		header.jpg	1541810731406	1541810731425	OK	 
USER	HighLoadCMS	2046	START	1541810731425	1541810731425
REQUEST	1837		request_0 Redirect 1	1541810728952	1541810731431	OK	 
REQUEST	1835		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731406	1541810731433	OK	 
USER	HighLoadCMS	1835	END	1541810726736	1541810731433
REQUEST	1837		style.css?ver=4.9.8	1541810731432	1541810731436	OK	 
REQUEST	1837		jquery.scrollTo.js?ver=2.1.2	1541810731437	1541810731443	OK	 
USER	HighLoadCMS	2047	START	1541810731446	1541810731446
REQUEST	1837		wp-embed.min.js?ver=4.9.8	1541810731443	1541810731450	OK	 
REQUEST	1837		jquery-migrate.min.js?ver=1.4.1	1541810731432	1541810731450	OK	 
REQUEST	1837		skip-link-focus-fix.js?ver=1.0	1541810731432	1541810731450	OK	 
REQUEST	1838		request_0 Redirect 1	1541810728963	1541810731453	OK	 
REQUEST	1837		global.js?ver=1.0	1541810731432	1541810731454	OK	 
REQUEST	1837		request_1	1541810731450	1541810731454	OK	 
REQUEST	1837		header.jpg	1541810731432	1541810731455	OK	 
REQUEST	1837		jquery.js?ver=1.12.4	1541810731432	1541810731455	OK	 
REQUEST	1838		style.css?ver=4.9.8	1541810731453	1541810731456	OK	 
REQUEST	1837		request_2	1541810731450	1541810731457	OK	 
REQUEST	1838		jquery.scrollTo.js?ver=2.1.2	1541810731456	1541810731460	OK	 
USER	HighLoadCMS	2048	START	1541810731466	1541810731466
REQUEST	1838		wp-embed.min.js?ver=4.9.8	1541810731460	1541810731468	OK	 
REQUEST	1837		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731432	1541810731471	OK	 
USER	HighLoadCMS	1837	END	1541810726775	1541810731472
REQUEST	1838		jquery-migrate.min.js?ver=1.4.1	1541810731453	1541810731472	OK	 
REQUEST	1838		request_1	1541810731468	1541810731473	OK	 
REQUEST	1838		jquery.js?ver=1.12.4	1541810731453	1541810731474	OK	 
REQUEST	1838		request_2	1541810731472	1541810731476	OK	 
REQUEST	1838		skip-link-focus-fix.js?ver=1.0	1541810731454	1541810731476	OK	 
REQUEST	1838		css?family=Libre+Franklin%3A300%2C300i%2C400%2C400i%2C600%2C600i%2C800%2C800i&subset=latin%2Clatin-ext	1541810731453	1541810731477	OK	 
REQUEST	1838		global.js?ver=1.0	1541810731454	1541810731478	OK	 
REQUEST	1838		header.jpg	1541810731453	1541810731478	OK	 
USER	HighLoadCMS	1838	END	1541810726806	1541810731479
REQUEST	2048		request_0	1541810731466	1541810731480	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	2048	END	1541810731466	1541810731480
REQUEST	1937		request_0	1541810729006	1541810731481	OK	 
REQUEST	1937		request_0 Redirect 1	1541810731481	1541810731481	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,303), found 502
USER	HighLoadCMS	1937	END	1541810729005	1541810731482
REQUEST	1840		request_0 Redirect 1	1541810729004	1541810731491	OK	 
REQUEST	1840		style.css?ver=4.9.8	1541810731491	1541810731494	OK	 
USER	HighLoadCMS	2049	START	1541810731495	1541810731495
REQUEST	1840		jquery.scrollTo.js?ver=2.1.2	1541810731494	1541810731500	OK	 
REQUEST	1840		wp-embed.min.js?ver=4.9.8	1541810731500	1541810731506	OK	 
REQUEST	1841		request_0 Redirect 1	1541810729020	1541810731513	OK	 
REQUEST	1840		jquery-migrate.min.js?ver=1.4.1	1541810731491	1541810731515	OK	 
REQUEST	1840		global.js?ver=1.0	1541810731491	1541810731515	OK	 
